Date,Opinion,Pro,TweetText
3/28/17 5:18,Positive,,"Best wishes to everyone celebrating Gudi Padwa,Ugadi &amp;Cheti Chand.May these festivals marking a new year bring happiness &amp;prosperity for all'"
3/15/17 14:11,Positive,,Looking forward to attending the swearing-in ceremony of @capt_amarinder singhji tomorrow in Chandigarh'
3/14/17 8:26,Negative,Against Gov,"It is not about how soon they went, but with how much money the BJP went to steal the mandate of Goa &amp; Manipur https://t.co/yWMVpOQr6J'"
3/11/17 11:22,Positive,,"I thank everyone in Punjab for their immense faith and support. This is a mandate for a brighter future for Punjab and it's youth"""
3/11/17 11:21,Negative,Against Gov,I congratulate Shri. Narendra Modi and the BJP on their victory in Uttar Pradesh &amp; Uttarakhand'
3/8/17 12:01,Negative,,"Take a step to change the lives of millions of women this #WomensDay .I signed this petition,so shld you,because Indian women deserve better https://t.co/Uwo8fGmrPe'"
3/8/17 3:40,Positive,,"Happy Women's day!To all the brave, resilient &amp; inspiring women who strive against all odds, everyday: you are our strength &amp; our future"""
3/7/17 15:27,Negative,,"2.5 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x85\xe0\xa4\xb0\xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xa6 \xe0\xa4\x95\xe0\xa5\x87\xe0\xa4\x9c\xe0\xa4\xb0\xe0\xa5\x80\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xa8\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xb0 \xe0\xa4\xae\xe0\xa5\x8b\xe0\xa4\xa6\xe0\xa5\x80 \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x81\xe0\xa4\x9b \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe- \xe0\xa4\xb5\xe0\xa5\x8b \xe0\xa4\xb8\xe0\xa4\xbf\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xab \xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xa8\xe0\xa5\x80\xe0\xa4\xa4\xe0\xa4\xbf \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa4\x82' \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa4\xb2\xe0\xa5\x80\xe0\xa4\xb2\xe0\xa4\xbe \xe0\xa4\xae\xe0\xa5\x88\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa8 https://t.co/fQGQW1E2QA"""
3/5/17 6:29,Positive,,"Looking forward to the public meetings today in Sonbhadra, Mirzapur &amp; Jaunpur'"
3/1/17 7:49,Neutral,,Saddened by the demise of Shri Haji Abdul Salam.A veteran Congressman &amp;committed social worker he served the ppl of Manipur with dedication'
2/23/17 10:30,Negative,,"RT @INCIndia: \xe0\xa4\xae\xe0\xa5\x8b\xe0\xa4\xa6\xe0\xa5\x80\xe0\xa4\x9c\xe0\xa5\x80 \xe0\xa4\x9a\xe0\xa5\x81\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xb5 \xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\x9a\xe0\xa5\x81\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa4\x82,\xe0\xa4\x9c\xe0\xa4\xbf\xe0\xa4\xa4\xe0\xa4\xa8\xe0\xa5\x80 \xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\xa8\xe0\xa4\xab\xe0\xa4\xb0\xe0\xa4\xa4 \xe0\xa4\xab\xe0\xa5\x88\xe0\xa4\xb2\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa4\x95\xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\xab\xe0\xa5\x88\xe0\xa4\xb2\xe0\xa4\xbe \xe0\xa4\xb2\xe0\xa5\x87\xe0\xa4\x82, \xe0\xa4\xb2\xe0\xa5\x87\xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xa8 \xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\x89\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xb0 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xb6 \xe0\xa4\xae\xe0\xa5\x8b\xe0\xa4\xa6\xe0\xa5\x80\xe0\xa4\x9c\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80\xe0\xa4\x82 \xe0\xa4\xb8\xe0\xa5\x81\xe0\xa4\xa8\xe0\xa5\x87\xe0\xa4\x97\xe0\xa4\xbe, \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xb8 \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\xaa\xe0\xa4\xbe\xe2\x80\xa6'"
2/18/17 4:40,Positive,,"The 'Lion of Vidarbha' Jambuwantrao Dhote passes away. My heartfelt condolences on his demise"""
2/16/17 5:07,Positive,,"Looking forward to addressing rallies in Sitapur, Hardoi and Unnao today'"
2/12/17 9:33,Negative,,"\xe0\xa4\xb9\xe0\xa4\xae\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x89\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x96\xe0\xa4\x82\xe0\xa4\xa1 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\x9a\xe0\xa4\xb0\xe0\xa4\xbe \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa4\xb0 \xe0\xa4\xab\xe0\xa5\x87\xe0\xa4\x82\xe0\xa4\x95\xe0\xa4\xbe, \xe0\xa4\xae\xe0\xa5\x8b\xe0\xa4\xa6\xe0\xa5\x80 \xe0\xa4\x9c\xe0\xa5\x80 \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xb5\xe0\xa5\x8b \xe0\xa4\x95\xe0\xa4\x9a\xe0\xa4\xb0\xe0\xa4\xbe \xe0\xa4\x89\xe0\xa4\xa0\xe0\xa4\xbe\xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xaa\xe0\xa4\xbe \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xa1\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe' \xe0\xa4\xb9\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb0, \xe0\xa4\x89\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x96\xe0\xa4\x82\xe0\xa4\xa1 https://t.co/bVvClmds16"""
2/8/17 16:21,Neutral,,"He demeans his position and himself more than anyone else. Today's events were saddening and frankly; they were shameful"""
2/2/17 5:02,Positive,,"Looking forward to being in  Punjab today. Will address public meetings in Giddarbaha, Lambi and Sirhind'"
2/1/17 3:23,Neutral,,"Deeply saddened by the demise of Shri E Ahamed. A veteran parliamentarian&amp; a valued colleague,he served his country with honour &amp;dedication'"
1/30/17 9:30,Negative,,"\xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\xb2\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa4\xbe\xe0\xa4\x88 \xe0\xa4\x89\xe0\xa4\xb8 \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa7\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x96\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\xab \xe0\xa4\xb9\xe0\xa5\x88, \xe0\xa4\x9c\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa5\x80 \xe0\xa4\x9c\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x80' Bhiwandi, Maharashtra https://t.co/eHjWelYB1"
1/28/17 5:10,Positive,,"Day 2 in Punjab. Looking forward to public meetings today in Jalalabad, Dhuri &amp; Phillaur'"
1/27/17 4:07,Positive,,"Looking forward to being in Punjab for the next few days. On Day 1 today will address public meetings in Majitha, Talwandi Sabo and Bhatinda'"
1/16/17 3:53,Positive,,Looking forward to being in Rishikesh today to interact with booth level workers from Uttarakhand'
1/14/17 19:01,Positive,,Very sad to learn of the tragic boat accident in Bihar that has led to the loss of so many lives. My prayers are with the bereaved families'
1/14/17 11:06,Positive,,Fantastic win for Gujarat to clinch the Ranji Trophy for the first time! Congratulations to team Gujarat and @parthiv9 !'
1/14/17 3:55,Positive,,"Best wishes to everyone on Makar Sankranti, Pongal &amp; Bihu https://t.co/3BcG3lJXHz'"
1/12/17 6:09,Positive,,"Remembering Swami Vivekananda today.His message  to live fearlessly, with courage &amp; strength of purpose will continue to inspire &amp; guide us https://t.co/EE6fS15ZVm'"
1/11/17 8:04,Negative,Against Gov,Never before has every single economist said that the Prime Minister of India has taken such an incompetent step'
1/5/17 6:01,Negative,Against Gov,Immunity for Sahara or immunity for Modiji? If your conscience is clear Modiji why fear investigation? \nhttps://t.co/VFXnCECUij'
1/3/17 13:40,Negative,,"Mahadev Prasadji's untimely demise is a sad loss for the Congress Party &amp; the ppl of Karnataka.My sincere condolences to his family"""
12/31/16 10:24,Positive,,"I will be traveling for the next few days.Happy New Year to everyone,wishing you and your loved ones success &amp; happiness in this coming year'"
12/28/16 5:19,Positive,,"The Congress is the idea that it is not only my view that will prevail,I must seek out your views.' At the #CongressFoundationDay @INCIndia https://t.co/6q0UBbeEhi"""
12/27/16 12:45,Negative,Against Gov,"Sheilaji has no problem with a free&amp;fair inquiry into Sahara/Birla papers,why does Narendra Modiji have a problem?\nhttps://t.co/MEf5SP5FnT'"
12/26/16 10:54,Negative,,"RT @INCIndia: \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x82, \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xa5\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x86\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\x9a\xe0\xa5\x81\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\xb2 \xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\x81\xe0\xa4\xa7\xe0\xa5\x80 https://t.co/vFOIuvtIIy'"
12/19/16 7:23,Positive,,"Looking forward to being in Jaunpur, UP today to address a public meeting'"
12/17/16 13:02,Negative,Against Gov,"Demonetisation is a 'Modi made Disaster' \nhttps://t.co/mj8zW64Cwh"""
12/12/16 3:54,Positive,,"On the auspicious occasion of Milad-un-Nabi, may we be guided by the spirit of compassion, peace &amp; tolerance. My best wishes to everyone'"
12/11/16 4:27,Positive,,"Warm wishes to Hon President of India on his 'Day.We are fortunate to have Pranab Da's wise counsel&amp;experience to guide us @RashtrapatiBhvn"""
12/10/16 14:28,Negative,Against Gov,Modiji people are tired of monologues. I urge you to honestly face the Parliament &amp; answer our questions'
11/24/16 6:00,Negative,Against Gov,"The myth of fascist efficiency lies shattered by the Prime Minister's incompetence\nhttps://t.co/yxNM1rMiTY"""
11/22/16 13:00,Neutral,,Saddened by the passing away of the legendary Mangalampalli Balamuralikrishna.Carnatic music has lost a leading light today.My condolences'
11/21/16 16:09,Positive,,Best wishes to @NSUI for their National Executive meet #Sankalp16'
11/21/16 14:15,Negative,,"RT @thechaupal: \xe0\xa4\x85\xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\xa0\xe0\xa5\x80 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xae\xe0\xa5\x8b\xe0\xa4\xa6\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xa8\xe0\xa5\x8b\xe0\xa4\x9f\xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\xa6\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x85\xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xb5\xe0\xa5\x87\xe0\xa4\xa6\xe0\xa4\xa8\xe0\xa4\xb6\xe0\xa5\x80\xe0\xa4\xb2 \xe0\xa4\xab\xe0\xa5\x88\xe0\xa4\xb8\xe0\xa4\xb2\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x96\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\xab \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\x93\xe0\xa4\x82, \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xae\xe0\xa4\x9c\xe0\xa4\xbc\xe0\xa4\xa6\xe0\xa5\x82\xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xa6\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xb6\xe0\xa4\xa8 https://t.co/DVgyDCDo\xe2\x80\xa6'"
11/19/16 15:49,Positive,,"RT @RashtrapatiBhvn: During her life, she rose above all divisions of religion, caste, community and creed #PresidentMukherjee'"
11/15/16 16:35,Negative,Against Gov,Most of them say this is an opportunistic decision taken by Modi ji and this will cost the country tremendously'
11/15/16 5:32,Neutral,,My tribute to Bhagwan Birsa Munda on his jayanti.He fought with exemplary courage agnst the British &amp;led the way for empowerment of tribals'
11/13/16 7:42,Negative,Against Gov,Modi laughs as poor cry https://t.co/xuN587GN27'
11/9/16 7:56,Negative,,One Q for the PM: How is replacing 1000 rs notes with 2000 rs notes going to make black money hoarding a lot harder? #Modilogic'
11/9/16 7:42,Negative,,While the real culprits sit tight on their black money stashed away abroad or in bullion/ real estate.Well done Mr Modi'
11/9/16 7:41,Negative,Against Gov,"Once again MrModi shows hw little he cares abt ordinary ppl of this country-farmers,small shopkeepers,housewives-all thrown into utter chaos'"
11/8/16 8:17,Positive,,My best wishes to Advaniji on his birthday!'
11/7/16 6:49,Negative,Against Gov,The Modi government is lobbying with States via informal channels to deny work under MGNREGA to the very poor'
11/7/16 6:44,Negative,Against Gov,With State elections due in the coming months we can safely expect the Modi govt to launch a campaign of disinformation and polarization'
11/7/16 6:42,Negative,Against Gov,Attempts by Govt to suppress fundamental freedoms by abusing State power will only strengthen our resolve to defeat such dangerous designs'
11/7/16 6:36,Negative,Against Gov,"Modi government is obsessed with power, it seeks to silence all those who disagree'"
11/7/16 3:46,Neutral,,Saddened by the untimely demise of sr Congress leader from Odisha Shri Lalatendu Mohapatra.My heartfelt condolences to his fmly &amp;loved ones'
11/6/16 10:36,Negative,Against Gov,"Blaming Punjab/Hry farmers won't solve pollution problem in Delhi.Pl learn from Sheilaji.Rise above blame game Mr Kejriwal &amp;Mr Modi &amp;act now"""
11/4/16 11:07,Positive,,What Modiji is calling One Rank One Pension is only a pension enhancement not One Rank One Pension.So Modiji pl stop lying &amp; implement OROP https://t.co/7KIeDAdY0r'
11/4/16 7:04,Negative,,"Detaining opposition leaders, blacking out tv channels- all in a day's work in Modiji's India. \n#NDTVBanned-shocking &amp; unprecedented https://t.co/PXR7c2x20y"""
11/3/16 12:34,Neutral,,Deeply saddened by the passing away of veteran Congress leader &amp; former Dy CM of J&amp;K Pt Mangat Ram Sharmaji.My condolences to his family'
11/2/16 11:49,Negative,Against Gov,"Modiji's India:this is how families of our soldiers &amp; our martyrs are being treated! https://t.co/m4Rfbewpq2"""
10/21/16 11:51,Negative,,Glad to see our efforts in Amethi bearing fruit. Congratulations to the RGIPT family on the inauguration of the permanent campus! https://t.co/Uw6XoIpiSL'
10/20/16 15:49,Neutral,,Extremely saddened by the untimely demise of senior Congress leader Shri Satyadev Katareji. My thoughts &amp; prayers are with his family'
10/15/16 10:56,Neutral,,Shocked and deeply saddened to learn of the stampede in Varanasi.My heartfelt condolences to families of the victims of this tragic incident'
10/13/16 13:50,Neutral,,"Saddened by the passing of King Bhumibol Adulyadej. A leader deeply loved &amp; admired by his people,his passing is a great loss for Thailand'"
10/7/16 4:29,Positive,,the Indian Army in political posters and propaganda all across the country (2/2)'
10/2/16 13:01,Positive,,"RT @UPCC_Official: ""\xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xb5\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\xb2\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbe"" \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xa6\xe0\xa5\x8c\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa5\x88\xe0\xa4\xa8\xe0\xa4\xaa\xe0\xa5\x81\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x9c\xe0\xa4\xa8\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xac\xe0\xa5\x8b\xe0\xa4\xa7\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\x8f \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\xb2 \xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\x81\xe0\xa4\xa7\xe0\xa5\x80 \xe0\xa4\x9c\xe0\xa5\x80.\n@INCIndia @OfficeOfRG @IY\xe2\x80\xa6'"
10/1/16 10:53,Negative,Against Gov,"RT @INCIndia: We request Prime Minister Shri Modi to address the grievances of Shaheed Babloo Singh's family. https://t.co/m0QLZcriE8"""
10/1/16 8:57,Negative,Against Gov,They feel they have been completely ignored and denied their dues. Request you to resolve their issue (2/2)'
10/1/16 8:57,Negative,Against Gov,Modiji the family of Shaheed Babloo Singh martyred in July met me (1/2) https://t.co/mGQglpiJoW'
9/30/16 16:27,Negative,,"RT @INCIndia: Glimpses from Day 20 of Rahul Gandhi's Kisan Yatra https://t.co/N1UhDADjwP"""
9/30/16 12:48,Negative,,Interacting with a delegation from Aligarh Muslim University https://t.co/IzE5fc88qh'
9/30/16 8:00,Negative,,RT @INCIndia: \xe0\xa4\xac\xe0\xa5\x81\xe0\xa4\xb2\xe0\xa4\x82\xe0\xa4\xa6\xe0\xa4\xb6\xe0\xa4\xb9\xe0\xa4\xb0 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xad\xe0\xa4\x9f\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa4\xbe \xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xb8\xe0\xa5\x8c\xe0\xa4\xb2 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\x97\xe0\xa4\xa4-\xe0\xa4\xb8\xe0\xa4\xae\xe0\xa5\x8d\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe https://t.co/UmLhVD9nNQ'
9/30/16 6:15,Positive,,My greetings and best wishes on the auspicious occasion of #Mahalaya \xe0\xa6\xb6\xe0\xa7\x81\xe0\xa6\xad \xe0\xa6\xae\xe0\xa6\xb9\xe0\xa6\xbe\xe0\xa6\xb2\xe0\xa6\xaf\xe0\xa6\xbc\xe0\xa6\xbe'
9/20/16 16:48,Negative,Against Gov,"The NDA has no strategy in Kashmir. We want to see a concrete, long term strategy- not an event based approach https://t.co/ysnhhXRhS8'"
9/17/16 13:26,Positive,,"RT @INCIndia: \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xa8\xe0\xa5\x87\xe0\xa4\xa4\xe0\xa5\x83\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xb5 \xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xb0\xe0\xa4\xb9\xe0\xa5\x87 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\xb2 \xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xb0\xe0\xa4\xbe, \xe0\xa4\x9d\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\xb8\xe0\xa5\x80 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x97\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xae\xe0\xa4\x9c\xe0\xa5\x8b\xe0\xa4\xb6\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\x97\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa5\x8b\xe0\xa4\x97 https://t.co/REOb47WMsT'"
9/17/16 5:47,Positive,,Best wishes to the Prime Minister Narendra Modiji on his birthday @narendramodi'
9/16/16 9:57,Negative,,"RT @INCIndia: ""BJP not bothered about cows. Cows dying on roads. If BJP was serious they would\'ve already done something by now"" https://t.\xe2\x80\xa6'"
9/14/16 7:06,Positive,,"Khat Sabha in Bihasara, Mirzapur https://t.co/C7SnEQ8tFG'"
9/14/16 2:06,Positive,,"Best wishes to everyone on Onam!May this festival fill our hearts &amp; our homes with peace, prosperity &amp; togetherness https://t.co/VNrMB6h4tH'"
9/13/16 2:26,Positive,,"Best wishes on the occasion of Eid-al-Adha! May the spirit of togetherness,compassion &amp; generosity bring happiness for all. Eid Mubarak!'"
9/8/16 10:46,Negative,,"RT @INCIndia: Congress VP Rahul Gandhi at Shaheed Smarak, Chhawni, Basti\n#UPwalksWithRahul https://t.co/buABow1rfD'"
9/7/16 8:03,Negative,Against Gov,"Modi Govt is waiving the debt of only the rich, not the farmers of our country who are in distress\nhttps://t.co/rBU7ZRXgCG'"
9/5/16 3:33,Positive,,"Happy Teacher's Day! Today we celebrate the teachers, mentors &amp; guides who dedicate their lives to shaping young minds"""
8/30/16 3:05,Positive,,Will be in Amethi from 31st Aug-2nd Sept. Looking forward to meeting everyone!'
8/25/16 9:24,Negative,Against Gov,I will never stop fighting the hateful &amp; divisive agenda of the RSS. I stand by every single word I said\nhttps://t.co/bUWzTHrgHW'
8/24/16 12:51,Neutral,,"Deeply saddened by the passing away of Dr AR Kidwai former Gov of Bihar,Bengal &amp;Haryana.A scholar&amp;a humanist his loss will be deeply mourned'"
8/24/16 8:42,Negative,Against Gov,"So now 'Dalits' and 'Backwards' are not Nationalists Modiji? \nhttps://t.co/FyakFqMSJR"""
8/21/16 3:59,Negative,Against Gov,"Just rewards for Modiji's immense sacrifice\nhttps://t.co/tXqNLz92pi"""
